#type size merge hybrid_5 hybrid_10 hybrid_20 hybrid_30 hybrid_50
1 83700 47363 32319 30340 32386 34099 36510
1 83800 51826 34870 29669 28194 27929 32435
1 83900 47016 32824 29182 28100 27745 30785
1 84000 46262 32449 29488 28566 27433 31783
1 84100 47310 31637 29574 28897 27702 32270
1 84200 48405 32296 28792 29056 28755 32378
1 84300 49448 31920 30163 31347 29183 31613
1 84400 48873 33753 29566 29275 27459 31263
1 84500 48119 32910 40471 48539 29804 30659
1 84600 45705 32709 30549 29514 28388 34388
1 84700 48123 33649 31525 31276 31359 33159
1 84800 46919 33254 30375 28495 28220 31883
1 84900 49077 32849 31055 29033 28460 31630
1 85000 47372 33255 30425 29049 30770 32084
1 85100 49587 33555 30783 29898 29792 32238
1 85200 47606 33184 30648 28915 28901 31782
1 85300 48845 34801 30533 28996 28506 31941
1 85400 47552 34712 34612 29203 28422 32401
1 85500 47551 33309 30430 29677 28754 31785
1 85600 51565 32712 29825 28882 28808 31869
1 85700 47435 34067 31043 29215 28638 32137
1 85800 47792 33479 31226 29498 28904 32203
1 85900 48071 34540 31307 29257 28713 32936
1 86000 49869 34452 47206 31729 29225 44364
1 86100 59252 33662 30963 29416 29133 32872
1 86200 48445 33510 31128 29703 28602 32414
1 86300 48275 33970 30887 30081 29527 32719
1 86400 47592 33930 30982 29876 30110 32467
1 86500 50347 34224 31795 30123 28683 32815
1 86600 47686 33994 31675 29607 29184 32621
1 86700 47835 34279 31750 29999 28860 32555
1 86800 48271 77434 53434 31697 28526 32061
1 86900 47894 34167 32483 29768 28878 32882
1 87000 48718 34368 32664 29475 28622 33344
1 87100 48325 34145 33085 37201 28502 31981
1 87200 48806 34356 32402 29853 28876 33031
1 87300 48217 34102 31655 29662 29491 32996
1 87400 48651 34415 32049 30502 28842 33484
1 87500 48481 34498 32327 30289 29635 33305
1 87600 48965 36558 32255 29913 29135 33425
1 87700 48890 34883 32234 30096 28951 33177
1 87800 48802 34543 32023 29935 29338 33560
1 87900 49337 34666 31787 30447 29160 33436
1 88000 48803 34512 32529 29874 29675 33754
1 88100 48620 35532 32794 30040 29388 33594
1 88200 49148 35059 32371 30738 29337 33466
1 88300 48926 35666 32800 30026 29422 33505
1 88400 48850 35131 33431 30532 29320 35468
1 88500 49357 35224 32620 30665 29477 33408
1 88600 50117 35300 32632 30720 29366 33882
1 88700 49501 35396 32741 30551 29385 34340
1 88800 49417 35726 32747 30479 29948 33530
1 88900 49578 35180 34267 30370 30176 33738
1 89000 49614 35300 33210 30134 29731 33710
1 89100 49827 36074 33259 30750 29687 33649
1 89200 49338 37111 32999 30291 29615 34875
1 89300 49380 35313 33181 30439 30354 34210
1 89400 49225 35488 33539 32202 29515 34085
1 89500 49297 35971 33424 30226 29709 33865
1 89600 50244 36594 33481 30304 29511 33922
1 89700 52713 35598 33259 30912 29809 34429
1 89800 49508 35759 33204 30831 30027 34109
1 89900 49672 35701 33858 31070 30229 34138
1 90000 49631 36172 33904 31397 30017 34030
1 90100 50002 36081 33994 30634 29921 34334
1 90200 50162 36187 34295 30954 30377 34223
1 90300 50990 35960 33653 31763 30151 34846
1 90400 50026 36622 33703 30690 32619 34774
1 90500 50371 36480 33657 30718 30655 34725
1 90600 50283 36478 34226 31103 46069 36966
1 90700 51025 36444 34412 31157 30378 35033
1 90800 51648 37007 33715 30846 30329 34683
1 90900 51014 36595 33974 30881 31678 34933
1 91000 50095 36502 34033 31181 30573 34791
1 91100 50246 37047 35049 30933 30848 34875
1 91200 50946 37474 33986 31099 30688 37194
1 91300 52246 37561 34238 30812 30363 36065
1 91400 51310 37300 34355 31727 31039 34886
1 91500 50600 37356 34706 31219 30645 35401
1 91600 50445 37585 34054 31002 30467 34944
1 91700 51996 37343 34003 31707 31837 38411
1 91800 54798 39256 37173 35010 31991 35711
1 91900 55463 40940 35938 32896 32910 36269
1 92000 53096 38291 35598 32044 31556 36400
1 92100 52540 37669 36032 32237 31109 36020
1 92200 51191 38123 34854 31604 33369 35816
1 92300 52557 38014 34567 31922 31634 36488
1 92400 52561 38079 35746 32155 31880 36200
1 92500 50991 38759 35222 32218 31884 36710
1 92600 52290 38568 39718 32326 31465 35930
1 92700 52975 37874 35341 33155 31230 36147
1 92800 52733 38063 35224 32596 32536 36960
1 92900 52395 38944 35820 32683 31787 37607
1 93000 52738 39113 35692 32367 31889 36444
1 93100 53141 38999 35646 32206 32394 36645
1 93200 52514 39545 35773 32225 31649 36653
1 93300 52860 38966 36007 32780 31849 37041
1 93400 52577 40608 35851 32257 32898 36850
1 93500 52536 38697 35721 33128 31729 36682
1 93600 53381 39104 35757 32432 31683 37242
1 93700 53959 39170 35273 34176 36074 42904
1 93800 62151 51668 44812 35475 36997 46311
1 93900 55998 39668 46829 45771 32975 37617
1 94000 54590 42363 37313 31776 31985 39262
1 94100 55927 39884 35731 32459 32498 37132
1 94200 53693 39649 35688 32647 33084 37657
1 94300 53560 39300 35866 32479 32284 37175
1 94400 53506 40029 36075 32473 31531 37132
1 94500 53530 40158 36205 32782 32905 37832
1 94600 55840 59232 38141 34261 36088 41894
1 94700 51894 39362 37939 36123 32918 36148
1 94800 51558 39164 35321 31657 31732 37068
1 94900 54543 39187 35546 32753 32083 38140
1 95000 52794 39359 36025 32515 32620 36640
1 95100 52962 39988 35661 34110 32241 37644
1 95200 53399 39548 35643 32440 32761 37262
1 95300 52815 39436 36424 33171 32073 37372
1 95400 54105 39959 36460 33098 32369 37786
1 95500 52446 40439 36034 33041 33691 37793
1 95600 54814 39461 36720 33691 32120 39242
1 95700 56411 40376 36624 32783 33069 39161
1 95800 54316 43881 36211 33559 33008 37776
1 95900 55761 40555 37058 32408 33515 38301
1 96000 53562 41280 36926 33250 33235 37904
1 96100 57356 42212 37561 35568 33703 39646
1 96200 57821 41353 38300 33274 33237 38145
1 96300 56066 43131 38820 35596 34410 41131
1 96400 55498 40009 37678 33209 32170 37803
1 96500 55256 40566 36207 33125 32556 38747
1 96600 53748 40804 36425 32818 33137 37701
1 96700 53624 40331 35881 34618 36208 40545
1 96800 54954 41604 36094 33495 32928 38129
1 96900 54718 40871 36758 33278 32984 37842
1 97000 54385 40687 36251 33167 33154 39130
1 97100 54004 40673 36760 33444 32877 38255
1 97200 55204 41975 36650 42117 34604 37711
1 97300 54575 41181 37060 33936 33384 38933
1 97400 54909 41340 36282 33276 32861 38628
1 97500 54231 41451 36498 35331 32888 38761
1 97600 53991 41176 36957 33446 33326 39077
1 97700 54292 40773 36335 33508 33368 38554
1 97800 54336 41366 36506 33323 33419 38737
1 97900 54669 40841 36448 34372 33997 41626
1 98000 93085 40525 36276 33656 33174 39086
1 98100 54107 40753 38372 33943 34933 39056
1 98200 56130 50117 37502 33817 33547 56343
1 98300 54609 41687 37662 33679 34722 39955
1 98400 59658 45335 37701 34990 33055 40409
1 98500 55507 42114 39813 34308 34053 39655
1 98600 55466 41639 36930 35410 35059 42197
1 98700 54986 41695 37651 34194 33775 39514
1 98800 55950 41618 38452 34482 34232 39420
1 98900 58112 42185 37701 34297 35273 39619
1 99000 56176 41694 37496 33999 33754 39320
1 99100 56656 41908 37189 34099 33563 39472
1 99200 55222 41626 37229 34031 33826 39586
1 99300 55404 42333 41307 33524 33242 45071
1 99400 54281 41580 37029 34063 36683 39650
1 99500 54835 42099 37976 34690 33804 39958
1 99600 58952 41877 38765 34588 34725 40947
1 99700 56007 42935 37250 33878 33747 41205
1 99800 55710 41699 37103 33778 34093 40015
1 99900 55832 42754 37280 33947 34417 39671
1 100000 56048 42756 37193 34957 34188 39596
2 500 190 115 85 69 68 54
2 600 225 136 100 81 80 64
2 700 264 158 140 115 94 76
2 800 312 219 172 133 117 89
2 900 352 220 181 149 124 123
2 1000 390 242 198 164 200 159
2 1100 516 264 218 181 181 151
2 1200 477 281 233 209 194 162
2 1300 525 307 259 224 211 176
2 1400 676 361 318 268 227 191
2 1500 618 408 357 290 245 206
2 1600 660 441 366 365 302 234
2 1700 705 463 385 328 277 285
2 1800 751 487 418 368 352 322
2 1900 873 522 428 362 311 319
2 2000 843 534 505 482 402 326
2 2100 875 598 476 405 397 351
2 2200 947 583 516 419 419 359
2 2300 971 612 511 437 532 392
2 2400 1064 626 528 452 459 392
2 2500 1111 649 549 473 503 409
2 2600 1166 688 597 631 493 424
2 2700 1200 749 650 593 518 478
2 2800 1213 812 711 610 528 455
2 2900 1389 838 740 712 548 475
2 3000 1388 890 764 690 629 486
2 3100 1376 989 788 688 587 551
2 3200 1430 982 836 695 603 522
2 3300 1487 1051 848 731 623 622
2 3400 1540 1015 869 738 640 639
2 3500 1625 1047 892 756 659 658
2 3600 1783 1071 943 778 677 745
2 3700 1776 1111 924 795 756 736
2 3800 1680 1133 947 905 757 712
2 3900 1772 1140 1249 877 780 731
2 4000 1792 1302 1032 863 861 759
2 4100 1833 1219 1017 881 1143 851
2 4200 1905 1217 1287 900 898 820
2 4300 1915 1398 1064 957 921 806
2 4400 1997 1271 1121 957 1015 825
2 4500 2121 1307 1250 975 963 890
2 4600 2383 1372 1132 1020 1243 862
2 4700 2146 1379 1307 1013 1008 879
2 4800 2233 1369 1194 1022 1179 893
2 4900 2233 1394 1325 1049 1112 968
2 5000 2362 1415 1229 1172 1136 944
2 5100 2297 1747 1272 1087 1094 1062
2 5200 2411 1496 1385 1161 1144 974
2 5300 2446 1599 1370 1248 1361 992
2 5400 2754 1793 1994 1312 1236 1009
2 5500 2532 1816 1496 1367 1168 1233
2 5600 2563 1982 1766 1358 1255 1294
2 5700 2735 1892 1593 1429 1215 1539
2 5800 2922 2698 2683 2579 2063 1769
2 5900 2803 1926 1758 1433 1338 1116
2 6000 2815 2180 1693 1513 1270 1153
2 6100 2809 2101 1692 1515 1291 1274
2 6200 2880 2267 1737 1531 1343 1170
2 6300 2955 2175 1779 1598 1383 1218
2 6400 3218 2637 1775 1911 1368 1202
2 6500 3428 2113 1912 1565 1382 1482
2 6600 3112 2228 1974 1597 1722 1441
2 6700 3103 2184 1873 1708 1422 1455
2 6800 3367 2227 2173 1659 1475 1442
2 6900 3209 2318 1982 1682 1465 1533
2 7000 3323 2370 1936 1782 1500 1502
2 7100 3433 2295 2056 1736 1510 1640
2 7200 3387 2592 2002 1736 1682 1530
2 7300 3440 2393 2091 1819 1555 1558
2 7400 3560 2589 2079 1791 1650 1615
2 7500 3578 2436 2104 1801 1624 1665
2 7600 3571 2483 2079 1853 1767 1610
2 7700 3814 2482 2214 1860 1907 1637
2 7800 3745 2564 2155 1937 1763 1651
2 7900 3849 2934 2216 2222 1929 1685
2 8000 3801 2663 2227 1960 1945 1732
2 8100 3940 2613 2902 2210 2185 1741
2 8200 4084 2686 2432 2079 2096 1958
2 8300 4040 2632 2357 2000 2051 1781
2 8400 4197 2668 2478 2021 2017 2003
2 8500 4093 2713 2338 2068 2066 1885
2 8600 4094 2805 2363 2111 2091 1959
2 8700 4111 2789 2393 2115 2119 2166
2 8800 4188 2835 2421 2256 2106 1987
2 8900 4245 2923 2445 2195 2136 1928
2 9000 4259 3110 2472 2207 2157 2035
2 9100 4437 2870 2665 2194 2169 1998
2 9200 4449 2898 2562 2284 2307 1951
2 9300 4479 2941 2695 2292 2285 1981
2 9400 4608 2975 2558 2556 2245 2022
2 9500 4566 3172 2567 2442 2262 2193
2 9600 4568 3024 2779 2293 2307 2058
2 9700 4800 3029 2706 2321 2412 2083
2 9800 4886 3264 2686 2534 2367 2219
2 9900 4922 3138 2924 2371 2712 2140
2 10000 4914 3321 2693 2519 2415 2167
2 10100 4923 3207 2834 2406 2550 2179
2 10200 5084 3511 3289 2666 2456 2281
2 10300 5024 3230 2967 2518 2646 2439
2 10400 5272 3260 3115 2594 2517 2254
2 10500 5163 3407 2942 2915 2540 2353
2 10600 5240 3373 3087 2797 2691 2252
2 10700 5179 3749 3271 2865 2765 2312
2 10800 5281 3548 3173 2911 2645 2320
2 10900 5469 3720 3264 2984 2614 2434
2 11000 5371 3750 3274 3052 2656 2470
2 11100 5455 3821 3374 2991 2649 2420
2 11200 5456 3738 3540 3169 2693 2595
2 11300 5548 4014 3547 3041 2720 2529
2 11400 5621 3918 3480 3129 2811 2605
2 11500 5758 4060 3560 3107 2973 2470
2 11600 7697 3982 3653 3211 2787 2487
2 11700 5750 4009 3627 3163 2812 2574
2 11800 5830 4061 3682 3163 3102 2518
2 11900 5959 4139 3937 3229 3026 2599
2 12000 5859 4205 3876 3365 2918 2693
2 12100 6430 4467 3807 3252 2954 2600
2 12200 5987 4265 3756 3486 2897 2726
2 12300 6109 4394 3832 3347 2930 2641
2 12400 6350 4456 3907 3461 2997 2658
2 12500 6319 4469 3884 3366 3169 2799
2 12600 6251 4530 3896 3547 3071 2715
2 12700 6376 4684 3953 3503 3083 2724
2 12800 6416 4546 3962 3442 3220 2761
2 12900 6530 4567 3901 3616 3349 2915
2 13000 6658 4577 4253 3514 3178 3042
2 13100 6498 4716 3995 3658 3150 3270
2 13200 6536 4764 4097 3868 3203 3300
2 13300 6752 4818 4147 3583 3174 3321
2 13400 6735 4710 4231 3936 3223 3207
2 13500 6675 4779 4145 3651 3226 3373
2 13600 6957 4938 4183 3635 3288 3303
2 13700 6801 4918 4296 3673 3305 3316
2 13800 6830 4865 4252 3688 3392 3401
2 13900 6885 4862 4315 3747 3311 3454
2 14000 7023 5120 4258 3805 3342 3381
2 14100 7006 5135 5023 4032 3439 3374
2 14200 7083 4973 4288 3886 3515 3569
2 14300 7075 5030 4507 3936 3516 3499
2 14400 7259 6342 5677 4844 3641 3681
2 14500 7286 5132 4691 4197 3630 3430
2 14600 7294 5074 4375 3999 3579 3592
2 14700 7272 5140 4444 4023 3754 3582
2 14800 7757 5247 4467 4162 3673 3619
2 14900 7688 5391 4966 4011 3531 6064
2 15000 9615 7001 4615 4045 3975 3956
2 15100 7551 5365 4775 4092 3729 3700
2 15200 7601 5267 4750 4145 3631 3879
2 15300 7742 5303 4650 4231 3822 3937
2 15400 7740 5372 4654 4219 3740 3661
2 15500 8030 5614 4705 4249 3797 3898
2 15600 8115 5680 4860 4249 3972 3798
2 15700 8008 5676 5012 4230 4156 3805
2 15800 7865 5444 4802 4240 4297 3937
2 15900 7969 5446 4978 4556 4350 3900
2 16000 8124 5582 4893 4275 4391 3853
2 16100 8361 5864 4974 4317 4348 3838
2 16200 8089 5917 5040 4329 4363 4109
2 16300 8187 5899 5056 4333 4415 3949
2 16400 8213 5702 5011 4548 4621 3952
2 16500 8412 5866 5008 4526 4502 3909
2 16600 8402 5806 5042 4703 4757 4077
2 16700 8782 5991 5066 4464 4477 4117
2 16800 8497 5855 5143 4888 5172 4206
2 16900 8580 5873 5136 4545 4601 4089
2 17000 8649 6219 5112 4583 4607 4241
2 17100 8803 6107 5186 4579 4608 4059
2 17200 8633 6052 5407 4705 4635 4107
2 17300 8800 6313 5224 4731 4604 4105
2 17400 8802 5964 5510 4724 4942 4312
2 17500 8930 6123 5317 5017 4673 4189
2 17600 9134 6140 5432 5188 4889 4208
2 17700 8984 6237 5338 4829 4761 4262
2 17800 9035 6157 5521 5050 4801 4335
2 17900 9081 6318 5459 4914 6213 4544
2 18000 9177 6269 5561 4884 4863 4308
2 18100 9247 6448 5460 4942 4887 4593
2 18200 9493 6625 5503 4892 5181 4668
2 18300 9305 6284 5474 4907 4970 4516
2 18400 9230 6372 5570 4922 5146 4476
2 18500 9373 6322 5610 5045 5067 4738
2 18600 9784 6365 5599 5029 5329 4544
2 18700 9459 6439 5775 5083 5095 4704
2 18800 9578 6523 5699 5002 5131 4582
2 18900 9687 6616 5648 5220 5124 4597
2 19000 9917 6440 5698 5147 5166 4614
2 19100 9814 6571 5709 5146 5099 4801
2 19200 9869 6492 5750 5113 5230 4898
2 19300 9852 6622 6036 5186 5432 4827
2 19400 10313 6580 5896 5428 5258 5051
2 19500 10163 6855 5978 5266 5336 4656
2 19600 10006 6956 5897 5702 5520 4673
2 19700 10069 6904 5898 5382 5321 4855
2 19800 10226 6754 6019 5495 5445 4779
2 19900 10166 6861 6113 5300 5573 4943
2 20000 10142 7306 5993 5423 5325 4845
2 20100 10331 6850 6125 5451 5439 4784
2 20200 10306 7240 6251 5365 5442 4885
2 20300 10469 7036 6117 5457 5439 4934
2 20400 10612 6908 6041 5517 5399 5163
2 20500 10770 6973 6058 5494 5512 4980
2 20600 10547 6962 6497 5759 5520 5142
2 20700 10654 7014 6434 5757 5572 5007
2 20800 10624 7078 6388 5743 5680 4950
2 20900 10722 7526 6434 5904 5815 5028
2 21000 10856 7334 6570 6170 5667 5032
2 21100 10915 7617 6833 6079 5956 4993
2 21200 11391 7414 6719 6168 5795 5165
2 21300 11118 7389 6682 6245 5689 5196
2 21400 10899 7430 6768 6609 5738 5156
2 21500 10992 7483 6956 6449 5670 5211
2 21600 11105 7628 6914 6418 5821 5303
2 21700 11370 7997 7013 6480 5745 5313
2 21800 11264 7754 7206 6615 5807 5270
2 21900 11319 7879 7474 7314 6073 5499
2 22000 11308 7912 7256 6640 5897 5280
2 22100 11407 7999 7417 6626 5896 5275
2 22200 11518 8085 7356 6542 6135 5317
2 22300 11546 7927 7486 6841 5989 5429
2 22400 11519 8264 7585 6907 6073 5372
2 22500 12222 8250 7563 6931 6287 5448
2 22600 12001 8389 7583 6847 6373 5440
2 22700 11725 8545 7649 6914 6047 5700
2 22800 11686 8315 7960 6957 6059 5514
2 22900 11847 8529 7751 6829 6147 5612
2 23000 12041 8495 7748 7074 6418 5928
2 23100 11940 8478 7643 6838 6209 5504
2 23200 12242 8515 8242 6941 6292 6438
2 23300 12359 9220 7919 7196 6688 5553
2 23400 12000 8579 7860 7172 6364 6159
2 23500 12879 9102 8724 7528 6466 6110
2 23600 12407 8874 8029 6993 6583 6326
2 23700 12406 9310 8035 7221 6709 5828
2 23800 12671 8873 8129 7280 6625 6343
2 23900 13209 9288 8198 7503 6537 6123
2 24000 12397 9051 8197 7500 6757 6067
2 24100 12838 9191 8286 7260 7126 6283
2 24200 12976 9355 8521 7219 6652 5864
2 24300 13466 9476 8345 7561 6897 6079
2 24400 12538 9291 8182 8032 6664 6092
2 24500 13650 9746 15062 7216 6481 6040
2 24600 12884 9826 8560 7628 7271 6389
2 24700 13012 10059 8461 7475 6856 5914
2 24800 13154 10304 8693 7746 7074 6409
2 24900 13320 9679 8451 7397 6801 6249
2 25000 13655 13005 11056 9174 8199 7535
2 25100 20751 12957 11232 11942 10695 7633
2 25200 13559 10666 9762 8304 7162 6458
2 25300 13689 9758 8638 7947 6845 6017
2 25400 13489 9849 8522 7681 6776 8280
2 25500 13221 10427 8674 8307 6900 6345
2 25600 13589 9807 8486 7513 7091 6131
2 25700 13783 9997 8482 7630 6959 6644
2 25800 13332 9925 9231 7671 7461 6381
2 25900 13945 9933 8856 7646 6926 6837
2 26000 13590 9889 8797 7663 6863 6791
2 26100 13585 10202 9044 8170 7187 7147
2 26200 16548 10304 8812 8480 7766 7126
2 26300 13687 10192 9280 8128 7195 7003
2 26400 14483 10908 9081 7802 7429 6984
2 26500 14954 10819 9044 8448 7376 7047
2 26600 13975 10138 8807 7747 7508 7444
2 26700 15451 11805 10245 8806 7002 7383
2 26800 14342 10397 9012 8217 7573 7331
2 26900 14323 10526 8873 7919 7124 7182
2 27000 15037 10912 9469 8958 7603 7513
2 27100 13962 10391 9342 8339 7202 7440
2 27200 14636 10681 9512 8373 7267 7319
2 27300 14227 10852 9205 8465 7719 8450
2 27400 14795 10636 9057 8300 7359 7436
2 27500 14692 10438 9470 8329 7406 7451
2 27600 14384 11089 9217 8169 8010 7482
2 27700 15014 10346 9368 8326 7487 7261
2 27800 14464 10813 9151 8125 8123 7749
2 27900 15155 10400 9693 8499 7531 7499
2 28000 14762 10482 9363 8251 7359 7481
2 28100 15050 10983 9280 8218 7701 7539
2 28200 14819 10675 9460 8315 8283 7524
2 28300 14960 11062 9365 8266 7648 7941
2 28400 15728 11310 10056 9152 7946 7890
2 28500 15704 10952 9882 8911 7702 7934
2 28600 16424 11190 9632 8628 7686 7863
2 28700 15095 11636 11128 9090 8379 7617
2 28800 15375 10974 9509 8463 8163 8387
2 28900 16514 10937 10260 8729 7666 7752
2 29000 15188 11187 10192 9031 7859 7755
2 29100 15927 11336 9552 8790 7890 7934
2 29200 15657 11144 10293 8804 7893 8059
2 29300 15895 12193 9530 9297 8960 8585
2 29400 17714 11987 10700 9666 7881 7856
2 29500 16117 11588 10168 9005 7961 8156
2 29600 15975 11004 9841 9215 8047 7998
2 29700 15945 12086 9897 8978 7866 7920
2 29800 15680 11528 10397 8966 8640 8091
2 29900 15937 11161 9827 9295 7963 8043
2 30000 18493 12193 11092 9240 8753 8524
2 30100 15951 11639 10420 9427 8061 8362
2 30200 16484 11240 10125 9222 8138 8225
2 30300 16128 11325 9983 8951 8125 8140
2 30400 16206 11307 10120 9799 8473 8209
2 30500 16217 12300 10300 9266 8173 8435
2 30600 16099 12365 10551 9367 8414 8249
2 30700 16326 11468 10151 9079 8418 8329
2 30800 16275 11867 10402 9179 8424 8969
2 30900 16608 12330 10729 9959 8608 8197
2 31000 16526 12247 10345 9715 9098 8974
2 31100 16715 11880 10385 9055 8622 8282
2 31200 17112 13496 10671 9192 9352 8358
2 31300 16902 12237 10548 9379 8791 8291
2 31400 16925 11915 10238 9533 9134 8562
2 31500 16800 12162 10214 9129 9162 8280
2 31600 16323 12300 10264 9195 9144 8361
2 31700 16448 11853 10826 9263 9654 8408
2 31800 16394 12597 10900 9740 9614 8925
2 31900 17550 12760 10408 9674 9698 8782
2 32000 16860 12113 10968 10025 9751 8890
2 32100 18417 12301 10663 9758 9952 8447
2 32200 17297 12586 11147 10502 10655 9723
2 32300 18588 12543 10733 9773 9712 8579
2 32400 17810 12316 10455 9462 10046 8650
2 32500 16938 11982 11338 9880 9728 8768
2 32600 17357 12187 10881 10152 9774 8971
2 32700 16935 12060 11359 9572 9542 9075
2 32800 17850 12428 10806 9870 9602 8794
2 32900 17944 12641 10990 9845 10157 9273
2 33000 18302 12630 11560 10426 9667 8831
2 33100 18345 13031 11860 11671 10717 9223
2 33200 18140 12717 11406 10874 10718 9817
2 33300 18305 12775 11283 10036 9850 9353
2 33400 18235 12719 10932 9750 9728 9013
2 33500 18190 13775 11431 9879 9778 9044
2 33600 18467 12415 11244 10583 11005 9319
2 33700 18448 13040 11070 9793 10146 8961
2 33800 18309 12750 11304 9977 10117 9041
2 33900 18058 12873 13056 10537 10559 9559
2 34000 19896 13345 12182 10405 10339 9166
2 34100 18513 12862 11354 10410 10899 9248
2 34200 18299 12983 11290 10309 10373 9411
2 34300 18440 12976 11467 10209 10327 9115
2 34400 18671 13103 11779 10109 10084 10552
2 34500 20951 13865 12204 10814 11231 10440
2 34600 19960 13685 11882 10362 10360 9479
2 34700 19284 13415 12624 10951 12277 10290
2 34800 20038 14282 11590 10434 10615 9575
2 34900 19187 13320 11667 10248 10669 9438
2 35000 19534 14263 12184 10496 10639 9284
2 35100 18786 13219 12295 10461 10783 9339
2 35200 18526 13438 11850 10452 11008 9478
2 35300 18712 13163 11534 10617 10840 9698
2 35400 20461 14286 11494 10596 10795 10540
2 35500 19860 13104 12443 10317 10668 9942
2 35600 18880 13208 11864 10870 10392 9707
2 35700 19352 13817 12014 12486 10743 9452
2 35800 19674 13328 11697 10904 10497 9647
2 35900 19058 13942 12265 10645 11046 9572
2 36000 19954 13433 11773 11076 11183 10357
2 36100 19637 13437 12254 10658 11007 10779
2 36200 20972 14046 12391 11101 10776 9556
2 36300 19991 13511 11898 10697 11030 9725
2 36400 19662 14076 12124 10778 10901 10257
2 36500 19324 14305 12284 10952 12594 9925
2 36600 20024 13574 12390 10686 10639 10377
2 36700 21157 14197 13231 11663 11129 10427
2 36800 20225 14730 15486 12427 11163 10622
2 36900 20165 13660 12353 11297 11040 11164
2 37000 22025 15270 13440 12038 11712 10070
2 37100 20555 14368 12219 11059 11097 10038
2 37200 20241 14528 12811 11133 11383 9887
2 37300 20102 13685 12303 11410 11438 10018
2 37400 20267 14326 13031 11058 10987 10118
2 37500 20196 14307 12412 11523 10907 10313
2 37600 21441 14834 12302 10970 11272 10079
2 37700 19805 14160 12527 11230 11816 10167
2 37800 20266 13721 12193 10943 11108 10651
2 37900 20097 13710 12193 11010 11442 10749
2 38000 56086 23033 13063 10906 10936 9999
2 38100 20189 13970 12348 11252 11670 10330
2 38200 20492 14166 13059 11329 11434 10715
2 38300 21150 14173 12481 11594 11112 10387
2 38400 21260 14547 12779 11776 11644 10580
2 38500 21417 15335 13650 12189 12614 11656
2 38600 21419 14202 12609 11383 11404 10264
2 38700 21265 14233 12560 11475 11312 10337
2 38800 21150 14413 12640 11799 12157 10721
2 38900 23828 14980 12833 11341 11552 10319
2 39000 20723 14580 12673 11443 11429 10569
2 39100 21079 14379 12781 11588 11607 10838
2 39200 21708 14580 13268 11693 11417 21039
2 39300 30890 14404 12663 11511 11599 13689
2 39400 28465 16234 14785 11658 11673 10362
2 39500 21513 14386 12824 11606 11608 10559
2 39600 21233 14348 13086 11630 11503 10756
2 39700 26291 17840 15376 12309 12268 10555
2 39800 21824 15420 13267 11831 11511 10543
2 39900 21150 20904 13033 11414 12261 12501
2 40000 21780 14487 13021 12742 12144 11499
2 40100 22633 15233 14427 13112 12534 12434
2 40200 24565 18123 18863 15618 12388 11023
2 40300 22645 15329 13762 12110 11896 11045
2 40400 21798 14705 13444 11907 11816 10849
2 40500 22564 15442 13143 12464 12160 11120
2 40600 26611 16125 15262 13983 12831 11141
2 40700 24240 17377 14165 13408 13254 11335
2 40800 24494 18006 15562 13596 14290 11377
2 40900 22357 15146 14268 12252 12895 11168
2 41000 22860 15728 15576 14078 13716 12454
2 41100 24280 59540 15761 34045 13128 11308
2 41200 22241 14815 13160 12531 12189 10941
2 41300 22684 15550 13999 15346 12708 11246
2 41400 27441 20548 15248 12592 12140 11284
2 41500 22099 15622 14179 12601 13154 12026
2 41600 24574 20121 15339 13695 12735 11263
2 41700 22313 15796 13779 13480 14018 12384
2 41800 25682 16145 14582 13235 13926 12310
2 41900 23866 16463 14320 14970 13026 13380
2 42000 22700 15983 14066 13015 12579 11459
2 42100 23346 16881 14503 13677 12587 11654
2 42200 23768 16188 14943 14040 13132 11315
2 42300 23497 15737 14778 13844 12628 12286
2 42400 22945 16135 19001 19650 12721 12704
2 42500 23276 15811 15734 13876 12808 11715
2 42600 23220 16714 15339 15522 16988 12760
2 42700 24870 16849 15223 13455 12606 12039
2 42800 23308 16568 14864 17190 21697 14442
2 42900 24192 16247 14951 13563 12766 11390
2 43000 23287 16621 18309 14469 12728 11969
2 43100 23697 16164 14866 14257 12819 11606
2 43200 33653 21784 16130 13780 14129 11385
2 43300 23537 17104 14901 14134 15540 12283
2 43400 25211 17135 15684 15226 12922 11682
2 43500 23887 16412 15610 14691 13396 11412
2 43600 24272 17402 15966 14555 12817 11741
2 43700 24483 17210 15708 14257 13133 12192
2 43800 26612 17891 15476 14322 15695 12053
2 43900 31185 22993 17325 15391 12569 13072
2 44000 29372 21933 18304 14756 15013 16256
2 44100 25776 20703 17960 14295 15788 12773
2 44200 27822 17053 15568 14360 13502 12139
2 44300 24836 17965 17466 15003 13462 11930
2 44400 25320 17445 15892 14228 13121 11771
2 44500 25153 18031 16797 14941 14796 11826
2 44600 24178 17338 18302 14484 13721 12273
2 44700 24529 17815 16070 14923 12871 11688
2 44800 24208 17209 16152 15576 14516 13317
2 44900 26864 19079 19923 16151 14643 12799
2 45000 24258 17656 16499 14561 13087 11979
2 45100 24423 17644 16404 14473 13009 11818
2 45200 24181 17362 16937 14431 13341 11862
2 45300 23937 17827 16618 14608 13271 11884
2 45400 24227 17576 17453 14530 13294 12035
2 45500 25097 17465 20241 18646 13300 12080
2 45600 26037 17595 17691 15042 14302 12773
